epoch,time_epoch_s,d_loss_mean,g_loss_mean,gp_mean,mmd,emd_mean,n_eval
1,0.08050346374511719,-0.10897980084021887,-0.2785777747631073,0.03135425721605619,0.0,0.05246722660059247,109
2,0.11633896827697754,-0.10476965482036273,-0.23889744778474173,0.03376455555359523,0.0,0.032376862862452366,109
3,0.13486480712890625,-0.10396660466988882,-0.2514665772517522,0.03488625474274158,0.0,0.04967734140615006,109
4,0.11114645004272461,-0.08777303844690323,-0.2588556756575902,0.028856936221321423,0.0,0.03201434734086605,109
5,0.1105489730834961,-0.10632898285984993,-0.2566630244255066,0.03194244839251041,0.0,0.042918382962870386,109
6,0.11167049407958984,-0.10629429618517558,-0.2738068401813507,0.03339751126865546,0.0,0.04083946731561466,109
7,0.11128616333007812,-0.12383500188589096,-0.2727639575799306,0.02885565347969532,0.0,0.04689480017375929,109
8,0.1091928482055664,-0.0966297576824824,-0.25728438297907513,0.02937223402162393,0.0,0.03459893006826185,109
9,0.1099240779876709,-0.1199973131219546,-0.23903306325276694,0.025561959048112235,0.0,0.04820635103645271,109
10,0.11394715309143066,-0.1093267651895682,-0.26340338587760925,0.03639054000377655,0.0,0.03092655984697403,109
11,0.10988020896911621,-0.11369259084264437,-0.23950660725434622,0.03715637773275375,0.0,0.040647042549958594,109
12,0.10987973213195801,-0.11281372606754303,-0.2689790278673172,0.02878709218154351,0.0,0.03868984718313731,109
13,0.10497760772705078,-0.08894118492801985,-0.27101171016693115,0.03144268902639548,0.0,0.03778142891715068,109
14,0.10557937622070312,-0.10833849559227625,-0.24109622836112976,0.03892649138967196,0.0,0.040703828816728606,109
15,0.1045846939086914,-0.11373916566371918,-0.27476855119069415,0.02790775112807751,0.0,0.041488969632923776,109
16,0.10679197311401367,-0.12081500937541326,-0.24328895409901938,0.029614029079675676,0.0,0.03194686493629382,109
17,0.10712695121765137,-0.11524203817049662,-0.2578826646010081,0.029800727590918542,0.0,0.03846332409253456,109
18,0.10586905479431152,-0.11499988536039989,-0.26505852739016217,0.02741147999962171,0.0,0.043661119728814334,109
19,0.1066586971282959,-0.1237651546796163,-0.25774847467740375,0.02873023711144924,0.0,0.03322732554722308,109
20,0.10746431350708008,-0.08958209032813708,-0.26737725734710693,0.03182564489543438,0.0,0.04417328204649665,109
21,0.10656070709228516,-0.1063657432794571,-0.24435043334960938,0.037516739467779794,0.0,0.03635321957143223,109
22,0.10643625259399414,-0.12292689904570579,-0.2453559289375941,0.037055877844492595,0.0007168011434144361,0.044964927016656796,109
23,0.10890007019042969,-0.11653665627042452,-0.2521934260924657,0.030508129174510637,0.0,0.03516027849074072,109
24,0.11269259452819824,-0.09113885735472044,-0.2468597243229548,0.027230174839496614,0.0,0.039770293819326924,109
25,0.11112213134765625,-0.10861854453881582,-0.2480146884918213,0.035532645384470624,0.0,0.049856622829579034,109
