epoch,time_epoch_s,d_loss_mean,g_loss_mean,gp_mean,mmd,emd_mean,n_eval
1,0.08234119415283203,-0.06956006437540055,-0.6054883599281311,0.013363999438782533,0.0,0.027497003899833086,109
2,0.10705089569091797,-0.06973500673969586,-0.614852507909139,0.017891975305974483,0.03675380862937683,0.06868644165973203,109
3,0.07069969177246094,-0.07335387356579304,-0.5709961652755737,0.016282996659477553,0.0,0.03463224606708577,109
4,0.11202788352966309,-0.0718817469974359,-0.5938003261884054,0.019578579751153787,0.0,0.032675950708333866,109
5,0.07919049263000488,-0.0628547329455614,-0.5922921498616537,0.01854273263985912,0.0,0.03262378065645121,109
6,0.07788252830505371,-0.06998763456940651,-0.6168852845827738,0.016880107360581556,0.0,0.03503754468495643,109
7,0.07963824272155762,-0.06872332381705443,-0.5975767175356547,0.013993125750372808,0.0,0.042397657670621786,109
8,0.07556843757629395,-0.0821253811319669,-0.5929433703422546,0.015749538379410902,0.0,0.03599416761479657,109
9,0.11162114143371582,-0.06979296176383892,-0.5763324499130249,0.018329242958376804,0.0,0.028376365339769876,109
10,0.07830047607421875,-0.06961434284845988,-0.6152417659759521,0.017372762473920982,0.0,0.04312093278797102,109
11,0.08060765266418457,-0.07629632527629535,-0.6044626633326212,0.014854268357157707,0.0,0.030309124306583866,109
12,0.09731316566467285,-0.07344259445865949,-0.6183474063873291,0.01395128977795442,0.018968423406399815,0.04950527625404551,109
13,0.08143758773803711,-0.06413837286333243,-0.6257009307543436,0.015518649698545535,0.0008162272852469954,0.04907338303610184,109
14,0.08591604232788086,-0.07314303983002901,-0.6225756804148356,0.016531068086624145,0.0,0.045333725186544264,109
15,0.08940434455871582,-0.08003077407677968,-0.6276380817095438,0.016247016626099745,0.0,0.04441759667715777,109
16,0.08581280708312988,-0.0662772616992394,-0.6083817481994629,0.018536404830714066,0.0,0.053036601545273024,109
17,0.0867457389831543,-0.07046618983149529,-0.6141071716944376,0.017346123419702052,0.0,0.03027699312879195,109
18,0.09676837921142578,-0.06118873034914334,-0.6121882001558939,0.01375384305914243,0.0,0.03898114044452799,109
19,0.11080574989318848,-0.07476133555173874,-0.5929755568504333,0.01706100186953942,0.0,0.02791679863724002,109
20,0.13187503814697266,-0.06657093750933805,-0.5862206617991129,0.017707050095001856,0.0,0.04720551454848737,109
21,0.08643341064453125,-0.07444630240400632,-0.6052943468093872,0.014675559320797523,0.0,0.037658506015324666,109
22,0.07871198654174805,-0.06865977843602498,-0.586592415968577,0.019711283966898918,0.0,0.04507268466841939,109
23,0.07674455642700195,-0.07329963048299154,-0.5745160380999247,0.015458956671257814,0.0,0.04119413872416156,109
24,0.09480834007263184,-0.05572875887155533,-0.571717381477356,0.01973969756315152,0.0,0.03175854687894638,109
25,0.07923078536987305,-0.07267000029484431,-0.5804711977640787,0.017765547583500543,0.0,0.030340132008403506,109
26,0.07911515235900879,-0.07268612831830978,-0.5833320617675781,0.013243508121619622,0.0,0.03407014651903639,109
27,0.0792844295501709,-0.06044964082539082,-0.5921830733617147,0.01869147177785635,0.0,0.03595059465767178,109
28,0.08000898361206055,-0.08182340984543164,-0.6028452316919962,0.014949153643101454,0.0,0.032975723329994634,109
29,0.08676671981811523,-0.07390435114502907,-0.5929232637087504,0.01871097975720962,0.0,0.03834924388453306,109
30,0.0794680118560791,-0.06475993829468886,-0.5726686716079712,0.02218842102835576,0.0,0.04680072410313637,109
31,0.07996201515197754,-0.07191827222704887,-0.5639524857203165,0.01728298409531514,0.0,0.04095774151665603,109
32,0.09621500968933105,-0.07218162156641483,-0.5428784290949503,0.014860110481580098,0.0,0.045245064364458555,109
33,0.07968783378601074,-0.07279424145817756,-0.5670995314915975,0.015636247334380945,0.0,0.0546957735401468,109
34,0.08035778999328613,-0.06959721967577934,-0.5452964504559835,0.016577844073375068,0.005420268986826571,0.06556306621351703,109
35,0.09245967864990234,-0.06265698733429113,-0.5539594888687134,0.018137864085535207,0.0,0.03619417522440091,109
36,0.11756467819213867,-0.07377413523693879,-0.5982944965362549,0.013903104203442733,0.0,0.02663493709210078,109
37,0.07312369346618652,-0.07654592593510946,-0.5992187857627869,0.015166544603804748,0.0,0.04354152077593946,109
38,0.07696056365966797,-0.07858499710758528,-0.5922103325525919,0.01594270896166563,0.0,0.043925875072675064,109
39,0.07681560516357422,-0.06888381242752076,-0.595420261224111,0.01824850235134363,0.0,0.04557745518913078,109
40,0.0767672061920166,-0.05788534730672836,-0.6126778920491537,0.014276243994633358,0.0,0.03649114177333975,109
41,0.07783293724060059,-0.058160720641414324,-0.598556121190389,0.020706484590967498,0.0,0.032278149368141267,109
42,0.08716392517089844,-0.07413033843040466,-0.6026812195777893,0.01609585185845693,0.0,0.03966768421282541,109
43,0.07514619827270508,-0.06380345125993094,-0.5932626922925314,0.016414259560406208,0.0,0.035541344825990084,109
44,0.0784006118774414,-0.0752501416951418,-0.5916739702224731,0.016667821444571018,0.0,0.04773632554082478,109
45,0.0748603343963623,-0.07221224308013915,-0.6104859511057535,0.011925844351450603,0.0,0.047625464667418,109
46,0.09000468254089355,-0.058596585194269815,-0.6230950951576233,0.018507809067765873,0.0,0.0494057604097016,109
47,0.13602614402770996,-0.07272940451900164,-0.6127702991167704,0.01445170280834039,0.0021325287520230773,0.04895229315564176,109
48,0.10758018493652344,-0.07385242655873299,-0.6145860354105631,0.016114848479628564,0.0,0.034478446624791666,109
49,0.12994766235351562,-0.08023593164980411,-0.6040516893068949,0.01515670462201039,0.0,0.02624283437411824,109
50,0.08548116683959961,-0.06487995473047098,-0.6108513673146566,0.0148395380936563,0.0044421087467654274,0.04614541745541956,109
51,0.0729360580444336,-0.0712227113544941,-0.6358973979949951,0.013814428821206093,0.0,0.03812971256014598,109
52,0.07808470726013184,-0.06638764043649038,-0.6195494333902994,0.013275000173598528,0.0,0.03259528913261287,109
53,0.0750117301940918,-0.06878148578107357,-0.6112562815348307,0.018555030630280574,0.0,0.04555326759106518,109
54,0.07805585861206055,-0.055909141153097155,-0.5995082259178162,0.016999447159469126,0.0009692310547269045,0.04046301062197008,109
55,0.07615065574645996,-0.07630015735824904,-0.62416938940684,0.015291363404442867,0.0,0.03460211331087304,109
56,0.08710289001464844,-0.06688354176779589,-0.6149364511171976,0.015270843915641309,0.0,0.03567766073047374,109
57,0.07559514045715332,-0.06927492630978425,-0.6077004273732504,0.013560417480766774,0.0,0.03475439599520555,109
58,0.07794880867004395,-0.06766246296465397,-0.5973483522733053,0.017150687612593175,0.0,0.033618331835206475,109
59,0.08873605728149414,-0.07386366277933121,-0.5984651645024618,0.014169386277596155,0.0,0.03858862196444296,109
60,0.0852811336517334,-0.07499664127826691,-0.5881613492965698,0.0162247272208333,0.0,0.03119685500857246,109
61,0.07503056526184082,-0.07578534881273906,-0.5846462845802307,0.015703879296779633,0.0,0.037141157584749035,109
62,0.0781247615814209,-0.07145551244417826,-0.5921465953191122,0.013912970013916493,0.0,0.028532085168827135,109
63,0.08050227165222168,-0.05933107634385427,-0.5849422216415405,0.015230204878995816,0.0,0.04715249583240936,109
64,0.08293724060058594,-0.06882895603775978,-0.5776633421579996,0.015359048297007879,0.0,0.042088350532818536,109
65,0.07726860046386719,-0.07469499309857687,-0.5935246745745341,0.016534898864726224,0.0,0.04088589921866608,109
66,0.07931351661682129,-0.055197439591089886,-0.6162246068318685,0.015444579161703586,0.0,0.03394294742451032,109
67,0.08355426788330078,-0.06065144824484984,-0.5931178132692972,0.016645623929798604,0.0,0.033507820781712896,109
68,0.09427976608276367,-0.06255912979443869,-0.5937278866767883,0.014575153775513171,0.0,0.044333838503242906,109
69,0.07386302947998047,-0.06893482754627864,-0.613294800122579,0.015193405126531919,0.0,0.047291724758092624,109
70,0.1296229362487793,-0.06283290063341458,-0.6075610915819804,0.017402012708286445,0.0,0.039038800740238105,109
71,0.08533334732055664,-0.06770891174674035,-0.6146420439084371,0.016502906506260236,0.0,0.03938372266418551,109
72,0.08708333969116211,-0.07274465678880612,-0.6119797428448995,0.01779142866532008,0.0004950597697703785,0.0456608117919531,109
73,0.08053827285766602,-0.061575550585985184,-0.6153000990549723,0.01591455259670814,0.0,0.04566503526880496,109
74,0.08776521682739258,-0.07092200766007105,-0.591559906800588,0.015961314924061297,0.0,0.037367805511055535,109
75,0.09072351455688477,-0.06810122951865197,-0.5986677209536234,0.01558640565102299,0.0,0.03869407324732263,109
76,0.08272957801818848,-0.07491442014773687,-0.5972270568211874,0.013710970617830753,0.0,0.029717482873271844,109
77,0.07923388481140137,-0.04293254756679137,-0.6003300547599792,0.015689721113691726,0.0,0.02964654675730913,109
78,0.07874488830566406,-0.060534204542636874,-0.6045233408610026,0.014622447732836007,0.0,0.04212855458913217,109
79,0.0931243896484375,-0.053182626701891424,-0.6055695017178854,0.015612088547398647,0.0,0.038626310647684584,109
80,0.09353470802307129,-0.066734171534578,-0.6058286627133688,0.01646618035932382,0.0,0.03232393090732568,109
81,0.08117961883544922,-0.0725801686445872,-0.594084898630778,0.015556396916508675,0.0,0.03368530339617415,109
82,0.08710527420043945,-0.07296320696671804,-0.5916959047317505,0.018862011563032865,0.0,0.03508925246856593,109
83,0.12304472923278809,-0.07662215357025465,-0.6096379558245341,0.013355980503062408,0.0,0.030622791509876426,109
84,0.08694124221801758,-0.06578946076333522,-0.5891629457473755,0.014878030555943647,0.0,0.03494633516110669,109
85,0.10901951789855957,-0.056944408516089125,-0.5667465329170227,0.01556209046393633,0.0,0.03780442566889035,109
86,0.13425087928771973,-0.06894821468740701,-0.5970074534416199,0.015330399510761102,0.0,0.04086857761916676,109
87,0.0732421875,-0.05773739814758301,-0.5759800871213278,0.014058963892360528,0.0,0.03753863198514865,109
88,0.08828473091125488,-0.07243491634726525,-0.5823068221410116,0.013909182759622734,0.0,0.04043734159686571,109
89,0.09828782081604004,-0.06852091550827026,-0.6064693133036295,0.0133659519876043,0.0,0.03203027508007723,109
90,0.08144044876098633,-0.07547205115358034,-0.6016806165377299,0.015040795815487703,0.0,0.03603179492250988,109
91,0.08510446548461914,-0.054718644544482234,-0.6294942696889242,0.015987213732053838,0.0,0.02926967381688393,109
