epoch,time_epoch_s,d_loss_mean,g_loss_mean,gp_mean,mmd,emd_mean,n_eval
1,0.08386778831481934,-0.09475957776109377,-2.4939796129862466,0.02606895603239536,0.0,0.04086767406280522,109
2,0.07575297355651855,-0.09168091813723246,-2.5245931148529053,0.02909711798032125,0.0,0.04075873954728958,109
3,0.0788276195526123,-0.09502790520588557,-2.510254700978597,0.028179424876968066,0.0,0.04088534084959537,109
4,0.07834172248840332,-0.09987736841042837,-2.5192058086395264,0.023000037545959154,0.0,0.047789049980795806,109
5,0.07984375953674316,-0.09821073561906815,-2.5025088787078857,0.029801238824923835,0.0,0.0402587373142239,109
6,0.13072514533996582,-0.10408446863293648,-2.4969515005747476,0.02937242848177751,0.0009014081035969568,0.043215496645020765,109
7,0.07786178588867188,-0.10623506704966228,-2.4810733795166016,0.029855465764800707,0.0,0.037565530968001526,109
8,0.09407210350036621,-0.08158295551935832,-2.4581543604532876,0.03556356833626827,0.0,0.033613808462822664,109
9,0.0898289680480957,-0.09838174978892009,-2.4462814331054688,0.03103926219046116,0.0,0.03259589586028327,109
10,0.09152913093566895,-0.09155573323369026,-2.4674721558888755,0.03149918367465337,0.0,0.03308516624358844,109
11,0.08362364768981934,-0.09755779926975568,-2.488795598347982,0.03225332759320736,0.026025353789165706,0.06598623498020799,109
12,0.07935857772827148,-0.09631778647502263,-2.519268194834391,0.02897556486229102,0.0,0.03812599658940113,109
13,0.10085296630859375,-0.09426868756612142,-2.5176103909810386,0.03330114521086216,0.0,0.0333805744892692,109
14,0.08833932876586914,-0.09743785038590431,-2.4845333099365234,0.028639594465494154,0.00162807754537031,0.04494577984457111,109
15,0.09122657775878906,-0.09086963534355164,-2.48384157816569,0.02658928030480941,0.0,0.035508485606680594,109
16,0.08605408668518066,-0.09882863064606985,-2.505998452504476,0.029732355599602064,0.0,0.03565840320556322,109
17,0.09532618522644043,-0.10030399908622106,-2.5263774394989014,0.030378516639272372,0.012145294937937479,0.05353723528762507,109
18,0.0809485912322998,-0.09461398894588152,-2.53587277730306,0.02780107706785202,0.0,0.0351898229571049,109
19,0.0849294662475586,-0.11736372709274293,-2.5383001963297525,0.02444915398955345,0.0,0.039704826926214055,109
20,0.08651947975158691,-0.08612901295224826,-2.5148700873057046,0.030127987265586853,0.000838884880751678,0.05112839447931495,109
21,0.08231163024902344,-0.09929023397465547,-2.4909889698028564,0.029122458770871162,0.0,0.03541839554504865,109
22,0.08445453643798828,-0.10367561976114908,-2.4785524209340415,0.02951811303695043,0.004427655374100503,0.04460402745469034,109
23,0.08963441848754883,-0.10248779654502868,-2.4840944608052573,0.03186787503461043,0.0,0.03378109955143738,109
24,0.08131194114685059,-0.08661415452758471,-2.4365460872650146,0.033472832168142,0.0,0.042528911683344654,109
25,0.07847404479980469,-0.0919544147948424,-2.4843266805013022,0.029542516296108563,0.0,0.029318087953456886,109
26,0.1259915828704834,-0.09044674436251322,-2.4801708857218423,0.03579645020266374,0.0,0.057426243088099294,109
27,0.08166623115539551,-0.09966960946718852,-2.4843953450520835,0.03209039953847726,0.0,0.04249805127714522,109
28,0.09060239791870117,-0.09763737767934799,-2.529270966847738,0.02789152959982554,0.0,0.04556032490243847,109
29,0.08101105690002441,-0.08994869862993558,-2.492076794306437,0.03133618272840977,0.006738239906639798,0.057637264252179014,109
30,0.08498024940490723,-0.09770412544409433,-2.4819777806599936,0.0322391511251529,0.0,0.04091182993092746,109
31,0.09226059913635254,-0.09766518821318944,-2.4863221645355225,0.03011226070423921,0.0,0.04594321218581912,109
32,0.1186368465423584,-0.11039509971936544,-2.5024354457855225,0.026516483972469966,0.0,0.04213320824785391,109
33,0.09502863883972168,-0.09623247310519219,-2.4864421685536704,0.04141216787199179,0.003674092381458216,0.055084160589626646,109
34,0.10463142395019531,-0.09324044212698937,-2.4709204037984214,0.029768509231507777,0.0,0.037992993340978574,109
35,0.10726141929626465,-0.10584919253985087,-2.45619265238444,0.027217081313331924,0.0,0.03677824947111927,109
36,0.07902288436889648,-0.09973864555358887,-2.48878542582194,0.03415093502650658,0.0,0.04522018359082279,109
37,0.07444930076599121,-0.09367044568061829,-2.4686715602874756,0.0292151623715957,0.0,0.04374467435895583,109
38,0.08712458610534668,-0.0775397057334582,-2.4823140303293862,0.030461716714004675,0.0,0.03709710932674066,109
39,0.11452054977416992,-0.09322514881690343,-2.470741589864095,0.02939176292469104,0.0,0.033423690588812054,109
40,0.0910944938659668,-0.10240104521314303,-2.488924582799276,0.028840372028450172,0.0,0.03969231316163716,109
41,0.08126592636108398,-0.10105733449260394,-2.4547616640726724,0.027991919095317522,0.0,0.04024246615767166,109
42,0.09343624114990234,-0.0907627061009407,-2.491056521733602,0.026047138745586076,0.0,0.03537429006591139,109
43,0.08862447738647461,-0.09779811501502991,-2.4719788233439126,0.03208255159358184,0.0,0.03400933420932412,109
44,0.07825136184692383,-0.09421891272068024,-2.4294145901997886,0.0291522903367877,0.0,0.03870216030227886,109
45,0.11953926086425781,-0.09672359923521677,-2.4699390729268393,0.02987008591492971,0.01385378393576353,0.05216051109115173,109
46,0.08438801765441895,-0.09413405979673067,-2.468634525934855,0.029112879435221353,0.0,0.03639264880255993,109
47,0.09872817993164062,-0.10211523820956549,-2.465702931086222,0.03096867725253105,0.0,0.031064941921433203,109
48,0.08795738220214844,-0.10070494115352631,-2.482292970021566,0.03229322445889314,0.0006897047476011053,0.05016246990099409,109
49,0.08144593238830566,-0.09340210308631261,-2.460709810256958,0.028577912474672,0.0,0.0361357586880937,109
50,0.07872247695922852,-0.10022592519720395,-2.4956753253936768,0.03331969591478507,0.02450485646429268,0.05664704256232436,109
51,0.0841970443725586,-0.10839330206314722,-2.5014003117879233,0.03002438818415006,0.0,0.03891637622659636,109
52,0.08085370063781738,-0.09315999125440916,-2.4618165493011475,0.031202620392044387,0.0,0.03459595909306726,109
53,0.0778968334197998,-0.0922422836224238,-2.484243313471476,0.030384385958313942,0.0,0.04126718232401933,109
54,0.08028292655944824,-0.10316563099622726,-2.4718643029530845,0.026971462244788805,0.0,0.04010068604906398,109
55,0.07743144035339355,-0.09823096742232641,-2.4693238735198975,0.032736903553207714,0.0,0.036052530006972464,109
56,0.08259773254394531,-0.10339117993911108,-2.487210988998413,0.025889577281971773,0.0,0.042110041099664916,109
57,0.08229613304138184,-0.08823056990901629,-2.4510533809661865,0.029336206863323847,0.0,0.034073515384464674,109
58,0.08806896209716797,-0.10655484249194463,-2.4522789319356284,0.0351324717203776,0.0,0.03728718518827687,109
59,0.08980727195739746,-0.09597328280409177,-2.4523979028066,0.02816426157951355,0.0,0.04998941237881853,109
60,0.08021998405456543,-0.10337972591320674,-2.448723236719767,0.03754580846677224,0.0,0.0460440148466814,109
61,0.08327317237854004,-0.08781097009778023,-2.4352732499440513,0.03162378333508968,0.007994775197557757,0.05840949153583688,109
62,0.08219671249389648,-0.10152052193880082,-2.4368298848470054,0.030878227576613425,0.0,0.035223210840800254,109
63,0.08236050605773926,-0.08661663010716439,-2.4119165738423667,0.029044275979201,0.012441796203247257,0.052473391105496696,109
64,0.07703185081481934,-0.088082005828619,-2.446798324584961,0.03277863524854183,0.0,0.04252576530223986,109
65,0.07889342308044434,-0.09324569726983706,-2.42125137646993,0.02761871019999186,0.0,0.033831971934722004,109
66,0.07654762268066406,-0.08909804696838061,-2.4238794644673667,0.02643428755303224,0.011380035564883428,0.05202495890749922,109
67,0.07835555076599121,-0.10040552914142609,-2.4116344451904297,0.024311738833785058,0.0,0.030569547774087453,109
68,0.07376599311828613,-0.08352171232302984,-2.4436864058176675,0.033118568795422715,0.0009219529059265597,0.04048364847513358,109
69,0.07854151725769043,-0.10566600759824117,-2.4640599886576333,0.029432671641310058,0.0,0.041128038792475397,109
70,0.07531547546386719,-0.09500443165500959,-2.447662274042765,0.031509527439872426,0.0,0.042854371773966435,109
71,0.08209085464477539,-0.1102572575211525,-2.461895783742269,0.02764818221330643,0.0,0.03356348840354931,109
72,0.0868844985961914,-0.08867447748780251,-2.4466875394185386,0.030537227851649126,0.0,0.04812895861195961,109
73,0.08027958869934082,-0.08906283055742582,-2.441112836201986,0.02708708718419075,0.0,0.03915282761280633,109
74,0.08154511451721191,-0.08199305857221285,-2.442239840825399,0.030392390489578248,0.0,0.03854706378423265,109
75,0.08110690116882324,-0.088109323879083,-2.424877723058065,0.028239800905187924,0.0,0.04300015871575451,109
76,0.08004212379455566,-0.09467575152715048,-2.4369686444600425,0.025596678381164868,0.0,0.03760631960736677,109
77,0.08214545249938965,-0.09430324646333853,-2.4911332925160727,0.02658848315477371,0.0,0.041705520726012746,109
78,0.08179736137390137,-0.10347957064708074,-2.475379705429077,0.026333909668028354,0.0,0.036696420828081604,109
79,0.08234691619873047,-0.10309845730662345,-2.4671947956085205,0.028199227154254915,0.0,0.038667601235838255,109
80,0.08533883094787598,-0.0939175916214784,-2.471566120783488,0.02850079648196697,0.0,0.035284757338732195,109
81,0.12284016609191895,-0.09505945518612861,-2.4667720794677734,0.028080132976174354,0.0,0.04579490724295316,109
82,0.0892031192779541,-0.09097467536727587,-2.49189829826355,0.039425124600529673,0.0,0.03691454084774212,109
83,0.08136582374572754,-0.10061504368980725,-2.462102254231771,0.029800141726930938,0.0,0.04104642940055547,109
84,0.09354567527770996,-0.09288355509440104,-2.450092871983846,0.03508008234202862,0.0,0.03718925285461078,109
85,0.08125686645507812,-0.09626962095499039,-2.4491117795308432,0.029501455649733544,0.0,0.04167620595394042,109
86,0.07895398139953613,-0.10587808589140574,-2.4576833248138428,0.02970728569974502,0.0,0.03338613131304667,109
87,0.0882575511932373,-0.09553545676171779,-2.4216166337331138,0.03424713996549447,0.0,0.041943474297498236,109
88,0.10553312301635742,-0.0994910051425298,-2.3929638862609863,0.02885427897175153,0.0,0.03800985899921035,109
89,0.08556461334228516,-0.1024616355697314,-2.4051409562428794,0.027376624196767806,0.0,0.036837287177690914,109
90,0.10221028327941895,-0.08616942539811134,-2.413809140523275,0.03068273055056731,0.0,0.05069968786545317,109
91,0.08357787132263184,-0.08151563132802646,-2.430864413579305,0.028874411868552368,0.0,0.04057183136764391,109
92,0.07851147651672363,-0.09478733638922374,-2.4531757831573486,0.026088913157582282,0.0,0.035799920248556605,109
93,0.07776832580566406,-0.0922100491821766,-2.4464519023895264,0.028586298041045666,0.0,0.03990768385949556,109
94,0.09569454193115234,-0.09581042478481928,-2.4410897890726724,0.028392891089121502,0.0,0.03892462608427379,109
95,0.09844255447387695,-0.09175076832373937,-2.4336995283762612,0.033354628706971805,0.0,0.031047464258333095,109
96,0.12461066246032715,-0.10241864522298177,-2.488952080408732,0.032845800494154295,0.0,0.04038500314487115,109
97,0.10559725761413574,-0.09560316205024719,-2.4532485802968345,0.030238471242288747,0.0,0.03525545714216948,109
98,0.09831428527832031,-0.10127437834938367,-2.4399100144704184,0.02705119550228119,8.285513749228812e-05,0.0495280463732295,109
99,0.12388396263122559,-0.10091075251499812,-2.4443491299947104,0.02925337664783001,0.0,0.036911210877739506,109
100,0.09827518463134766,-0.09716218188405037,-2.435537020365397,0.03315288511415323,0.0,0.0448933520089002,109
101,0.08090877532958984,-0.11338430444399515,-2.458351453145345,0.03093289186557134,0.0,0.042375415551419666,109
102,0.08895683288574219,-0.09389709482590357,-2.46407143274943,0.03130168250451485,0.0,0.03740943693841015,109
103,0.08969569206237793,-0.09539142896731695,-2.4434004624684653,0.03256659743686517,0.0,0.04189873587026668,109
104,0.07929229736328125,-0.08947706346710523,-2.4834301471710205,0.029159734894831976,0.0019898504199096223,0.04824563293849346,109
105,0.08070945739746094,-0.09048892632126808,-2.452213923136393,0.02998935387780269,0.0,0.03838413699468058,109
106,0.08551287651062012,-0.09190566837787628,-2.4488114515940347,0.030335908755660057,0.0,0.03175332144249729,109
107,0.08341670036315918,-0.10305434887607892,-2.4704877535502114,0.027316285173098247,0.0,0.036056365047080804,109
108,0.11704111099243164,-0.10329800645510355,-2.4788652261098227,0.025915405775109927,0.0,0.04553843081649519,109
109,0.0793304443359375,-0.09927305007974306,-2.467522382736206,0.024324714516599972,0.0,0.035482977163965077,109
110,0.10273885726928711,-0.10277664164702098,-2.4659714698791504,0.033167533079783124,0.0,0.03319095759400656,109
111,0.08338284492492676,-0.09432010625799497,-2.474057753880819,0.029385360268255074,0.0,0.03408758254817249,109
112,0.09713101387023926,-0.10342834293842315,-2.453039805094401,0.02952506256600221,0.0,0.03433493650546561,109
113,0.10752034187316895,-0.09447411373257637,-2.4235392411549888,0.029884222398201623,0.0,0.035000651658747925,109
114,0.0810248851776123,-0.08673567300041517,-2.4143555959065757,0.031570201242963475,0.0,0.03128211677716,109
115,0.08440947532653809,-0.10044981961448987,-2.452843109766642,0.03415627144277096,0.0,0.03684090687858736,109
116,0.0814826488494873,-0.07644963872929414,-2.3729214668273926,0.027961947893102964,0.0,0.03565812076223391,109
117,0.0789041519165039,-0.10309674094120662,-2.4353294372558594,0.030273086080948513,0.0,0.03076675672324973,109
118,0.08192276954650879,-0.09069219181934993,-2.455458958943685,0.03190117838482062,0.0,0.03300164429434878,109
119,0.10890316963195801,-0.09197139143943786,-2.4497503439585366,0.03013655866185824,0.0,0.03950413078575396,109
120,0.09686636924743652,-0.09689215918382009,-2.452446142832438,0.03195273820310831,0.0,0.04142949950572462,109
121,0.0818929672241211,-0.09457181940476099,-2.444046894709269,0.03001870500544707,0.0,0.034934652969529106,109
122,0.0807352066040039,-0.09282288178801537,-2.4572641849517822,0.02839980535209179,0.0,0.04485076345771582,109
123,0.1080470085144043,-0.09351012781262398,-2.464171886444092,0.032630912214517596,0.0061072743334911195,0.06846350575836833,109
124,0.07599091529846191,-0.08778066486120224,-2.443043867746989,0.027947108323375384,0.0,0.04073702246702651,109
125,0.12772607803344727,-0.0962719847758611,-2.4812065760294595,0.028657268608609836,0.0,0.046934753453766895,109
126,0.08690047264099121,-0.0908935658633709,-2.4685774644215903,0.028463225811719894,0.0,0.035633573900364944,109
127,0.08139276504516602,-0.08746476396918297,-2.4427878061930337,0.028360205702483654,0.0,0.031152671569173673,109
128,0.07957959175109863,-0.08362568641702334,-2.4275736808776855,0.030419520288705825,0.0,0.03291979334482967,109
129,0.0839850902557373,-0.10261965716878572,-2.466178814570109,0.02873403877019882,0.0,0.038282922917861735,109
130,0.0808403491973877,-0.0984605073928833,-2.4571052392323813,0.026072319721182187,0.00018777125254310079,0.0469949858666417,109
131,0.12233543395996094,-0.10144956856966018,-2.4600113232930503,0.027988005119065445,0.0,0.03977009123328022,109
132,0.10438060760498047,-0.09892799481749534,-2.446289857228597,0.03139586113393307,0.0,0.0366809757621694,109
133,0.07690262794494629,-0.10316816369692484,-2.4583323001861572,0.02542353260020415,0.0,0.039028468454629116,109
134,0.08680558204650879,-0.10080036694804827,-2.4562811056772866,0.02425203782816728,0.0,0.03277132966411053,109
135,0.07741212844848633,-0.08483994404474894,-2.418419281641642,0.03292166789372762,0.0,0.041036727378185034,109
136,0.08846139907836914,-0.1038902352253596,-2.4575301011403403,0.03194472889105479,0.0,0.034803121125965494,109
137,0.07619214057922363,-0.10530959268411001,-2.457651933034261,0.026168731910487016,0.0,0.037446946523858674,109
138,0.11094450950622559,-0.08825261642535527,-2.4415637652079263,0.026743912200133006,0.0,0.039786473745544844,109
139,0.08801555633544922,-0.0893361066778501,-2.4535197416941323,0.02413042572637399,0.0,0.0469197421233203,109
140,0.08039116859436035,-0.10465122014284134,-2.4568520387013755,0.027889197506010533,0.0,0.03451714780662891,109
141,0.09754133224487305,-0.0942263866464297,-2.4618287086486816,0.02883961076537768,0.0,0.0351229549023335,109
142,0.0819709300994873,-0.09820819621284803,-2.4942171573638916,0.026640599966049193,0.0,0.033570347068086405,109
143,0.08103418350219727,-0.10635747388005257,-2.482138236363729,0.028739776586492856,0.0,0.046555430079074,109
144,0.08146190643310547,-0.08431266322731971,-2.4747424920399985,0.031650685518980023,0.0,0.03542937503735851,109
145,0.08159494400024414,-0.09821906834840774,-2.4627668062845864,0.03178780128558477,0.0,0.047203292814580015,109
146,0.10171961784362793,-0.08389623786012332,-2.475794474283854,0.03170740082859993,0.007503068075426889,0.04904782009956049,109
147,0.08801627159118652,-0.08299574007590611,-2.4514376322428384,0.02923829692105452,0.017142321893683032,0.06058106155514323,109
148,0.08146190643310547,-0.09685504411657651,-2.440942923227946,0.029459944739937783,0.0,0.03574203830387115,109
149,0.07774186134338379,-0.10058726693193118,-2.4476515452067056,0.03181389688203732,0.0,0.05032975919988462,109
