epoch,time_epoch_s,d_loss_mean,g_loss_mean,gp_mean,mmd,emd_mean,n_eval
1,0.09804654121398926,-0.06587744988501072,-0.9932072162628174,0.01638379485035936,0.0,0.03275228135200417,109
2,0.09577536582946777,-0.07591418611506622,-0.9909093379974365,0.01739168322334687,0.0,0.04324566480247008,109
3,0.14581680297851562,-0.06285460715492566,-1.0139054854710896,0.016771419843037923,0.00013618504573109647,0.03725550962786715,109
4,0.15534567832946777,-0.07022314245502154,-0.9862956007321676,0.017211093629399935,0.0,0.028572777298988255,109
5,0.1296370029449463,-0.06777981209258238,-0.9621727466583252,0.018431380453209082,0.0,0.039518569426294906,109
6,0.13105535507202148,-0.06613462927440802,-0.9589927792549133,0.01562665868550539,0.0,0.031228585919900728,109
7,0.08204531669616699,-0.06378802247345447,-0.9920446077982584,0.017470489690701165,0.0,0.03933928094312517,109
8,0.1388707160949707,-0.0692280501127243,-0.9946187337239584,0.015913780219852923,0.0,0.04443685293945729,109
9,0.13602209091186523,-0.06692124679684638,-1.0108963052431743,0.017826512021323047,0.0,0.03356148205660985,109
10,0.13193011283874512,-0.06172318086028099,-1.0148438413937886,0.01503090870877107,0.0,0.03396261419491438,109
11,0.14278888702392578,-0.06320746429264545,-1.0042959451675415,0.017657911218702794,0.0,0.02600881558388212,109
12,0.13597321510314941,-0.06250616063674291,-0.9500715732574463,0.018853253219276667,0.0,0.042975626223534034,109
13,0.10945749282836914,-0.0680719070136547,-1.0170459945996602,0.015510812463859717,0.0,0.03126567446094603,109
14,0.12523913383483887,-0.06354652817050616,-0.9639609257380167,0.01679467608531316,0.0,0.04762895504263337,109
15,0.11851334571838379,-0.07386336363852024,-0.9943567117055258,0.012387397947410743,0.0,0.02442438749024013,109
16,0.14531183242797852,-0.05848181452602148,-0.8770438234011332,0.02560167070478201,0.0,0.02648856417844633,109
17,0.15957331657409668,-0.06176113250354926,-0.9959279894828796,0.015640738901371756,0.0,0.03491433405399957,109
18,0.14338994026184082,-0.07173090837895871,-1.0223984917004902,0.012757973528156679,0.0,0.06592883489205752,109
19,0.14199042320251465,-0.06249481172611316,-0.9310353000958761,0.019590693588058154,0.0,0.034894962534479296,109
20,0.12886381149291992,-0.06768431936701139,-1.0162981748580933,0.014987521587560575,0.0,0.03359787087464109,109
21,0.12142419815063477,-0.06717715834577878,-0.9756186604499817,0.019847824921210608,0.0,0.022703103838387816,109
22,0.12186861038208008,-0.06687960860629877,-1.049073616663615,0.015484219851593177,0.0,0.06362513577799095,109
23,0.18325257301330566,-0.05128076585630576,-0.9892196456591288,0.018404764868319035,0.0,0.036097064546416674,109
24,0.1411886215209961,-0.062272480130195616,-1.0130690534909566,0.019957936524103086,0.0,0.03243514749997131,109
25,0.13745594024658203,-0.07284236252307892,-1.040945867697398,0.01384587421392401,0.0,0.04857291509402071,109
26,0.10611939430236816,-0.07282014563679695,-1.0558847983678181,0.016306265878180664,0.0,0.052895286083923965,109
27,0.14133143424987793,-0.054051280642549195,-1.0185028910636902,0.01548116517563661,0.0,0.03295036257628188,109
28,0.10778594017028809,-0.055809962252775826,-0.9774108727773031,0.022213800872365633,0.0,0.029103287092847176,109
29,0.1149599552154541,-0.07399585545063019,-1.0088481505711873,0.01632661900172631,0.0,0.027554072534131915,109
30,0.13172292709350586,-0.05038068468372027,-1.045285701751709,0.018673482351005077,0.0,0.04835718637522194,109
31,0.10522103309631348,-0.06191508521636327,-1.0334779421488445,0.018401561367015044,0.0020741924021816516,0.039148858752648494,109
32,0.14549660682678223,-0.07483370204766591,-0.9864376386006674,0.015284416389962037,0.0,0.06850348801801132,109
33,0.1176154613494873,-0.06564801931381226,-0.988709012667338,0.019625887212653955,0.0,0.03386261658510427,109
34,0.13936948776245117,-0.05898266434669495,-1.0744359493255615,0.016530138067901136,0.0,0.03267147547492299,109
35,0.12309098243713379,-0.05651912558823824,-1.051296353340149,0.01737054300804933,0.0,0.03281458285703651,109
36,0.12086033821105957,-0.06837694868445396,-1.0493691364924114,0.017360951378941537,0.0,0.03494353366602272,109
37,0.1260690689086914,-0.06303495764732361,-1.067863682905833,0.013338726821045081,0.0,0.02970117313035446,109
38,0.12333083152770996,-0.0610854492833217,-1.0046513477961223,0.02113050433496634,0.0,0.03375260826654994,109
39,0.11997413635253906,-0.06855930077532928,-1.0587035814921062,0.016899240513642628,0.0,0.037586443280947346,109
40,0.11877965927124023,-0.060368087018529575,-1.051113228003184,0.01786025883629918,0.0,0.06606617044642278,109
41,0.12749552726745605,-0.05932888525227706,-1.0362332463264465,0.01677093164374431,0.0,0.04342277716761255,109
42,0.12244725227355957,-0.06021802847584089,-1.0460751851399739,0.01738893526295821,0.0,0.03398841288069852,109
43,0.10695576667785645,-0.0664476916193962,-1.043223778406779,0.019919465482234954,0.0050868303557143335,0.04457274760465181,109
44,0.09996151924133301,-0.07007238517204921,-1.01146403948466,0.015458932581047217,0.0,0.03425357327416775,109
45,0.15161514282226562,-0.07296961496273677,-0.9571890036265055,0.018019394762814046,0.0,0.05662148319594548,109
46,0.13158583641052246,-0.03791513157387574,-1.0350599090258281,0.01775072291493416,0.0,0.04757026110198555,109
47,0.1138308048248291,-0.05920847728848457,-1.037613828976949,0.016773370715479057,0.0,0.03636985644840546,109
48,0.10875844955444336,-0.07731803928812345,-1.0215967496236165,0.016088465756426255,0.0,0.0298291468052013,109
49,0.10927844047546387,-0.06581430919468403,-0.9754204352696737,0.015975737012922764,0.0,0.03279957509738231,109
50,0.14870929718017578,-0.06205045779546102,-0.9939257105191549,0.016001017826298872,0.0,0.04170398938514207,109
51,0.09657454490661621,-0.07224859595298767,-0.9646716316541036,0.011594420919815699,0.0,0.03155479014618083,109
52,0.11166763305664062,-0.06882808034618695,-0.9210619131724039,0.016967826522886753,0.0,0.0392701316944814,109
53,0.10562562942504883,-0.049112533777952196,-0.9646928509076437,0.014990287460386753,0.0,0.03475803762976229,109
54,0.10693550109863281,-0.07500731013715267,-0.8806427915891012,0.01732638378938039,0.0,0.042945416007076076,109
