cond,run,epoch,MMD2,SlicedWasserstein,EnergyDistance,corrcoef,frob,gmm_coverage_frac,knn_median_kth,KS_mean,W_mean
cond_3,run_1,2000,-0.0029340564096154154,66.43545776557663,17.402705539429462,0.8490714241655899,1.503238631290818,0.6666666666666666,181.6274231285778,0.09174311926605505,35.120268393106784
cond_3,run_1,4500,-0.0037106209580954896,63.70283906285833,16.637098786636216,0.8358718733286633,1.5812916097890806,0.6666666666666666,188.71601293214982,0.08868501529051989,32.79267840349392
cond_3,run_2,400,-0.006655530601292314,68.81875906071467,13.10628339917912,0.7299213942595352,1.9342678139717424,0.6666666666666666,178.78418177690915,0.06931702344546381,34.8645115767433
cond_3,run_2,2000,-0.006710291256869505,64.039823430835,12.608401236693453,0.7208343245664739,1.9767374925431056,0.6666666666666666,179.83225266363837,0.07135575942915393,32.77316511440508
cond_3,run_2,4500,-0.0063328403465019445,50.36267616498087,8.168157238006188,0.7732866834019446,1.7825034599291751,0.6666666666666666,173.07599381647452,0.08868501529051989,26.29264882321753
cond_3,run_3,400,-0.005279306379655013,57.080805636591066,12.34537739439611,0.8364372460766831,1.5845348623071078,0.6666666666666666,199.97612564614283,0.09072375127421,28.103677534556706
cond_3,run_3,2000,-0.004109434841226278,63.07563291114709,16.182216642702087,0.846482522513879,1.589941733968695,0.6666666666666666,226.98147770818375,0.0835881753312946,30.711919873527318
cond_3,run_3,4500,-0.003823601195433124,63.351522373168116,15.217289488100732,0.8683748505705794,1.5021367806595216,0.6666666666666666,209.8053256134365,0.08358817533129459,30.402378846931065
cond_3,run_4,400,-0.007437222180880498,44.32366472680866,8.279240988254287,0.8512285462306084,1.4953165329948912,0.6666666666666666,190.60717832250967,0.07543323139653417,23.005599308347588
cond_3,run_4,2000,-0.005618188119858036,48.45124631944953,10.181600035366046,0.8598138331183957,1.4648998161356768,0.6666666666666666,183.6542176963793,0.07033639143730888,25.058556594445676
cond_3,run_4,4500,-0.006448238844513954,55.12778726948656,8.79691460464096,0.8647069828875286,1.4410884762428644,0.6666666666666666,196.59794000008404,0.07135575942915393,29.619376683511113
cond_3,run_5,400,0.004803645315792249,85.8470811476386,33.547523889414606,0.8793335849719824,1.4116531739008096,0.6666666666666666,219.42757550603122,0.127420998980632,45.03475478086996
cond_3,run_5,2000,-0.0036184812311961245,65.99475522494517,16.67909202695614,0.8807699574142395,1.434484855814797,0.6666666666666666,214.72075616130223,0.08664627930682976,35.219072723477
cond_3,run_5,4500,0.0012523274716895738,90.60778483922009,30.253913915948033,0.8837580229771272,1.4492064549680312,0.6666666666666666,198.68114411610281,0.12640163098878693,47.97743178261325
cond_3,run_6,400,-0.0065392577783098815,43.46964523622439,7.150109167101164,0.8514876872499456,1.5085720214675515,0.6666666666666666,195.8895041582045,0.07645259938837921,22.918360619319266
cond_3,run_6,2000,-0.004613373062024806,49.150684180731005,13.177079370796719,0.8476774214206252,1.5567111378222853,0.6666666666666666,193.02129020105826,0.08970438328236494,25.567717816321007
cond_3,run_6,4500,-0.004583193938978436,48.96870946082055,11.189750728342005,0.851708554838089,1.5150953172581179,0.6666666666666666,184.99072586673168,0.08562691131498472,26.393398273276706
