226Ra,232Th,40K,Raeq,Theq,Keq,IA,IB,IG
0.25446756040187224,0.3982842493364959,0.8841775710450843,0.39535987474857903,0.394270207850279,0.40004440252841056,-0.47965907684692494,-0.41354093073674797,-0.43341646556441704
0.1645404119740336,0.24374690977361596,0.551277040052385,0.20721997783208038,0.20485879965149795,0.21337096133358385,-0.5626933547828239,-0.6172750953225867,-0.6335483407943016
0.14333513243170456,0.3375592568802505,0.8102751249560115,0.3173908222354711,0.3159883372359268,0.3224309121083119,-0.5805129315678753,-0.507153912944996,-0.522948084220725
0.3359268762604798,0.24194301217756098,0.5922494972216924,0.25246650764325074,0.2502894314349154,0.25909972243551305,-0.3928041084024254,-0.5725017931971762,-0.5954301195848173
0.3710662539928806,0.3988562053290012,0.8412867065124653,0.4087620236023995,0.4075140075002753,0.41376990229934346,-0.3515035267912387,-0.3958516473145187,-0.4207178677479837
0.2718925568100007,0.3590527618280081,0.8754191273665086,0.3687097063154421,0.3675953420619005,0.3737851661445811,-0.46205605741863637,-0.4447452581394973,-0.4652414572661457
0.28016625923727845,0.33290401480770043,0.797663227238502,0.33627388021206994,0.334835005336525,0.34169876150749073,-0.45353297859175845,-0.48435738824201957,-0.5051090437700168
0.36346175444224116,0.408348302994325,0.8715745542450749,0.41964808077978566,0.41852081362371235,0.424512362215489,-0.3606453409231531,-0.38080497025719573,-0.4053413953655276
0.046013778756248416,0.3946863827946077,0.8130617174840246,0.3473017124544932,0.34588672833394485,0.3516556672479038,-0.6546374211112487,-0.47760525932597364,-0.4905893118266065
0.2386587575853131,0.3103080077576388,0.7390104394205466,0.30115431935439485,0.29947752213172824,0.306740839247537,-0.4951738646207153,-0.5243092820200299,-0.5433708026446814
-0.8208241582236842,-0.3284857592826407,0.8952465805319128,-0.1409980606215925,-0.13953469158734835,-0.13455771734353889,-0.9747091944066328,-0.8159775216666756,-0.8159353721662526
-0.23814059034685608,0.08928245995672004,0.8234909444326811,0.09408230624027286,0.09316662110785645,0.1000384589530888,-0.8130491275832199,-0.6959330827351515,-0.7023746512483291
-0.27083631980861333,0.13136932774099822,0.8311239583217902,0.11932471027228629,0.11836387404749114,0.12494961030582008,-0.8268933300334117,-0.6792954487846707,-0.6852308713633387
-1.0,-0.32239805549370115,0.8905608551948376,-0.15511270023052923,-0.15356422832232963,-0.14894093783089798,-1.0,-0.8224707830204452,-0.8214346589634787
-0.2920426865168411,0.04845936561286915,0.8296212610749031,0.0639649259037629,0.06321710209289916,0.07003219740716748,-0.8354628140081672,-0.7150191723788311,-0.720554593653841
-0.40311134567872187,-0.03782369434811156,0.26944882471763276,-0.15817825174904088,-0.16131710928120113,-0.1516438039481389,-0.8757270139834179,-0.8403380378917394,-0.8440732400936584
-0.4927003349679564,0.03557997383409799,0.5737345050808556,-0.05065418331951113,-0.052692552120537084,-0.04478448947905808,-0.903152456379161,-0.788758676108142,-0.7915384546376123
-0.22228641238675745,0.31793127444658603,0.6046153258070491,0.21401945523425908,0.21177624796331407,0.2186178294393062,-0.8060574186363074,-0.6172157715062317,-0.6240793404444285
-0.3500711490893129,0.00028963638810710485,0.47562948528894783,-0.08020226127472976,-0.08264790497140423,-0.07374794270716051,-0.8574279173369632,-0.8036705263101125,-0.808188823798545
-0.3364631376290514,0.0308953722590377,0.5298179179837718,-0.04353137485342998,-0.04580404609327893,-0.03723306087874735,-0.8524780348966712,-0.7851237440878424,-0.7898653437278527
-0.35769364683306704,0.06548307360827697,0.5631288144263115,-0.01362917698763462,-0.015812390132214416,-0.007600368818776737,-0.8601658210617498,-0.76953775960911,-0.7740134028294863
0.14145156481697774,0.24211203923830127,0.4693822515881174,0.1898577900533841,0.18724345759736288,0.19602089753022853,-0.5820752382130925,-0.6338426193082843,-0.6493329984121146
-0.5255960352683131,-0.14660831793749823,0.3617332773193258,-0.2397767713625683,-0.2422750030330003,-0.233189757298015,-0.9122323969805717,-0.8683119138402463,-0.8705828526316735
0.10143680683889562,0.2382491757204433,0.5865260726541831,0.19570399287303264,0.1934456226968742,0.20169312386021734,-0.6139091696572206,-0.6269826289079564,-0.6412545191936772
0.08514196750217487,0.24628810063226292,0.5667389193818887,0.19535256861289507,0.19302345262491927,0.20124656372182237,-0.6262838757579507,-0.628217642902984,-0.6420125774879114
-0.34618063309391367,-0.01835092449948166,0.5681873063108287,-0.06944770352308025,-0.0714342388767294,-0.06292358758049121,-0.8560202945180051,-0.7962981938594457,-0.8008818595304524
-0.04542573948554532,0.07836945604907042,0.36854941217094994,0.015102280890895506,0.012144517398156612,0.022074774319522372,-0.714066947160005,-0.7547014124461366,-0.7648539055701585
-0.29613395185230423,0.055595869435569434,0.6181359904279721,0.0020645844791579715,0.00014228840770337536,0.008275311350832704,-0.8370869941838881,-0.7589673341494851,-0.7643560092940639
-0.3041292046558786,-0.0047646092344150945,0.9679812491728227,0.09087911203569435,0.09120380592386321,0.09699292442378721,-0.8402116074743224,-0.6899683426543632,-0.6953727045187451
0.4116808452397206,-0.1392843345701057,0.9237075229336789,0.17805756929632485,0.17768961574447673,0.18685245558771663,-0.3006434847172379,-0.6161964804797679,-0.6426001848047439
0.26992207448007766,-0.29834601644700065,0.7037375287822951,0.007201732463764959,0.005925881529623145,0.017094619888181957,-0.46408241554263086,-0.7422110525662944,-0.7620549210991396
0.20194400584857092,0.06437451150104816,0.7456850852185055,0.14197931250642515,0.14050775835838114,0.14940561619963508,-0.5296683578765005,-0.659001310517034,-0.6764661026832572
0.1699710743000836,-0.1224654383534559,0.875144831871107,0.09099019315906033,0.0905655082523147,0.09914407658552964,-0.5580219032297983,-0.6876169622970182,-0.7039356233571665
0.4837021832202443,0.25727238785618417,0.5853898967989707,0.30256324286627667,0.3004374117482709,0.3095120561200525,-0.20146021531988617,-0.5199301057581854,-0.550354807166118
0.07831574434932996,-0.18986127856889662,0.5006092816074778,-0.07972200142373154,-0.08194216886640579,-0.0706297330160778,-0.631372973641876,-0.7962226908204484,-0.8094941194412797
0.5914209482147124,0.3524064831241202,0.6733166056608829,0.4050748116830352,0.40332508606267137,0.4113251703988303,-0.028802128449449238,-0.3985212190504954,-0.43586109142452156
0.2212360200628436,0.13231981131853188,0.5554581185723474,0.14618406558824978,0.1438559852179036,0.15344504480083432,-0.5118178443261973,-0.6622695134907752,-0.6804178740277567
-0.09303396483640752,-0.3881525125580139,0.6227583475240925,-0.17409754884631606,-0.17512909856792752,-0.16501340701946138,-0.7415697314688776,-0.8341683609908156,-0.8431043608536903
0.31569331038414206,-0.21975078930537084,0.8069997612277787,0.08035656433398512,0.07950536713346014,0.08968530678117925,-0.4154962257146393,-0.6938297837916547,-0.7156473997254842
0.13632858228345596,-0.2791889442800468,0.7260818263697859,-0.027712378242678914,-0.028716809685954928,-0.018452471145811652,-0.5862671699047147,-0.7629150644742022,-0.7779965730382439
0.04876384980208737,-0.2833340261094437,0.6645853010120139,-0.0790490824797794,-0.08027390241439611,-0.06992957691573065,-0.6527038732830095,-0.7915145370315441,-0.803972404883869
-0.07276014667226363,-0.28636293642088273,0.7867273560958907,-0.06736517489843527,-0.0676849049035601,-0.058988329443862494,-0.7301231283257023,-0.7833709949682618,-0.792848235832384
0.0915617258416865,-0.30675836278501023,0.7902654549949402,-0.026212542402216946,-0.026722609630592767,-0.017191554287255578,-0.6214577403786661,-0.7603156027030088,-0.7740403161417077
-0.039787379357799135,-0.3490201693638513,0.744781006425081,-0.09676858358075849,-0.09726082434643668,-0.08791782619089927,-0.7106484345996782,-0.7977974684909639,-0.8079959450609586
-0.04206139043774207,-0.3136926591217764,0.8134051476909506,-0.05639205594343541,-0.05652855827192216,-0.04787669294896979,-0.7120251206533845,-0.7764408946031507,-0.7866267751572187
0.05764966933016896,-0.4615567086640557,0.708221327725455,-0.11173157112286577,-0.11241402382801868,-0.101996423423098,-0.6463927731716372,-0.8037999600912508,-0.8164736384106792
0.06362137444467729,-0.2796016491497983,0.7085139791805048,-0.057606760606473045,-0.0586111820442102,-0.04856208946580462,-0.6421080311842593,-0.7797090975768918,-0.7925970449183181
-0.11387818323311788,-0.4956572399294598,0.7306473503659505,-0.16485439488245468,-0.16498379930521512,-0.15576150454484933,-0.7529389926989234,-0.8270171445829266,-0.8355282634633845
0.1982177776077373,-0.29160983106064947,0.3511052960437059,-0.10599548821853733,-0.10876832864112329,-0.09555288324767025,-0.5330559336715753,-0.8080173441266725,-0.8250679561133589
0.8241884425638589,0.32714520067127806,0.6881158961836567,0.4695027704765834,0.46795260196698346,0.47661972049412993,0.4702388318277442,-0.29865227075389794,-0.35547999892346743
0.7823029712106315,0.4492134175819644,0.7311751153466518,0.529846375911541,0.5284820456542073,0.5355874036665786,0.3654714763024377,-0.20962879470184398,-0.26257524513541874
0.9999999999999997,0.6300500086246997,0.667230004477343,0.7089143661803491,0.7079191797676004,0.7133342325943876,1.0000000000000002,0.1523435603997345,0.07416411737792594
-0.7613550641990299,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9644845934909047,-1.0,-1.0
0.3436450201286154,-0.1647974163563681,0.7443976061224328,0.08824519570420032,0.08695834865033279,0.09758558311193782,-0.38394072515777744,-0.690868986048117,-0.7139070055351712
0.07452580039115687,0.35951890266575315,0.6272688599593641,0.29146457352098576,0.2893645588088718,0.2963221438366842,-0.6341572825145403,-0.5587872054707346,-0.555777839578717
0.9571230949015943,1.0,0.6495463881836865,1.0,1.0,0.9999999999999997,0.8560357629006314,0.9999999999999998,1.0000000000000002
0.38339314430734517,-0.3250366965697155,-0.21408805531698893,-0.08267603094889658,-0.0866097428882994,-0.07065834720253841,-0.33643732211359983,-0.7980940875727391,-0.8227623823663979
0.7494312826200414,-0.09761444773289704,0.2065971135690572,0.21776302940657033,0.2148675512166071,0.22882418568554297,0.288253310233882,-0.5905955571854624,-0.6398191425418727
0.3263106848857974,-0.2959797177464864,-0.09619106065463245,-0.09736459938466296,-0.10118549072823552,-0.08581957565485798,-0.403678381388442,-0.8057738252536093,-0.8278265706160457
0.3662391559152224,-0.3088502286577828,-0.03437509115583992,-0.0760073027777663,-0.07971448790734018,-0.06428946902610269,-0.35731963865858185,-0.7945508378140791,-0.818424853546726
0.34931942299995555,-0.23737094028755848,-0.10950345753292978,-0.06474760220564954,-0.06856944173561624,-0.05348988661418844,-0.3773511941591387,-0.7905491767472212,-0.8136567117315128
0.35401582180330626,-0.16752089347316085,-0.05681271323848114,-0.03105307631786383,-0.03478784250323924,-0.0203113653699364,-0.3718444499443138,-0.7739223289451687,-0.7972709901407566
0.30536615988407906,-0.17275835795451408,-0.07930291502238551,-0.057953905052607974,-0.06175465856739701,-0.04734720297543607,-0.4267881450315555,-0.7886346354012177,-0.8098305358440463
0.3681817452732053,-0.16490439406968443,0.2929504824104939,0.008728735348754596,0.00568846231116564,0.019136595285012804,-0.3549839128820691,-0.7489685745565544,-0.7730176102772969
0.39741176000877004,-0.2202140399393307,0.16102650640996918,-0.012805008274789503,-0.0161413836507438,-0.0017491574010946587,-0.3189116445984408,-0.7610814192414102,-0.7865011797001857
0.38670150495542976,-0.24817647319259548,0.18388828982235245,-0.02560366182160992,-0.02889236374477923,-0.01443435548745893,-0.3323382007177329,-0.7676825420794615,-0.7925701316060968
0.2670189988956594,-0.19733861640575254,0.21337206792272873,-0.05970986289434105,-0.06296399716986625,-0.04935980392307311,-0.4670368766241802,-0.7877070266363936,-0.8073500255676467
-0.10029158367812319,-0.481301041045898,0.21053268851407425,-0.3294757255447867,-0.33219073345144834,-0.31942943144450725,-0.745576042568989,-0.892036047308047,-0.9007078201114211
0.20949944622794725,-0.17932594316700215,0.23099901426297414,-0.07434331729893642,-0.07756116848242695,-0.06437427268213722,-0.5227385224600916,-0.7958074241059632,-0.8132799253604142
0.42453818160129886,-0.16165808974865226,0.1282881157256605,0.019373005839439073,0.015989392879881548,0.03015868683139046,-0.28379841603761913,-0.743332812002826,-0.7701423714216509
0.3196357675617315,-0.2435419872343349,-0.052350478472923845,-0.07846318673331582,-0.08222246379431436,-0.06732121565628896,-0.41113414181413194,-0.7973714156280505,-0.8191515129767021
0.5053360405434011,-0.13122046311476848,0.03233387056724535,0.06435835096551304,0.06089369752769217,0.07527059419895411,-0.1692395743101101,-0.7150353516014734,-0.7463285756578062
0.4235378050945191,-0.09433175498667434,-0.07743844638662878,0.03286555297741712,0.02919061463530887,0.04331197236309141,-0.28512869694344756,-0.7377132286717397,-0.7644816047510967
0.3064914814543591,-0.26031517797342374,0.1804132894296775,-0.06989735070851005,-0.07320929190700415,-0.058940422632690656,-0.4255661428041084,-0.7916223985158259,-0.8128582834689465
-0.2718467904685048,-0.47285674542185663,0.3563729610875501,-0.3529090130365812,-0.35475122562724465,-0.3440422944501565,-0.8272955079816854,-0.8981841519121144,-0.9036862266639155
0.45204648291346594,-0.1584630111334426,0.002868307886612742,0.024945456498262186,0.02137797908123598,0.035916899447117984,-0.2465350822917955,-0.7403935865561446,-0.7686531681454036
-0.3739228265020569,-0.33583287471729445,0.22865485385979528,-0.3554592661230674,-0.3580496312648997,-0.3475716547243884,-0.8658581858680856,-0.9097091515076339,-0.9060231992751349
-0.37697746025655277,-0.4800657336381319,0.34197314260533335,-0.3935242170430447,-0.3952011586616359,-0.38523945747595034,-0.8669100358866477,-0.9171030562551571,-0.9133974468237807
0.315366579361602,-0.3246413334420687,-0.03844188268172155,-0.10884475302276456,-0.1125802000036901,-0.09721543278964506,-0.4158519985150353,-0.8357161732902606,-0.8321685849877545
0.45627187538618114,-0.039123030070041004,0.8945825401663721,0.21595494305621982,0.21525974310905077,0.038477726506697355,-0.24065709689394885,-0.5860869471424797,-0.614870502112695
0.4044112264068884,0.11723080777827935,0.8545615821575492,0.2527701000657159,0.25172389641677306,0.1072921078979425,-0.31000185620591514,-0.55875484702545,-0.5849070145062752
0.4866309953102634,0.08963843652955232,0.9159178707008226,0.28181468847197316,0.2810862540514462,0.12179045231136837,-0.19716000494988245,-0.5250373470389327,-0.5556163597053889
0.5934300703131823,0.031317506577146215,0.8759407074693752,0.2849443313174641,0.28401707720158115,0.08626250931769033,-0.025275337210741267,-0.519455515227345,-0.5566928921942423
0.2045068579013934,-0.05436870952152415,0.9492721853495368,0.1544506562697991,0.15433261446132396,0.03125917369287641,-0.5273326320999876,-0.6387557099173242,-0.6563528873498461
0.13385875548853426,0.025204479260469266,0.8463820986396386,0.13449834276503905,0.13365920078955387,0.022047354733899224,-0.5882780596460834,-0.661061464866818,-0.6762597672895604
0.24328812308510175,-0.1215083008555077,0.9139516568264112,0.1268846617072481,0.12661976241677453,-0.015817327963665653,-0.49067256527657466,-0.659513652567373,-0.6784890866518942
0.3691882077665687,0.06400406136262574,0.9645292079143677,0.2512883804849203,0.25092983502718624,0.11559366580929398,-0.3537773790372479,-0.5544565668768169,-0.5789277736411019
